dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.469868,4.333055,16.947795,4.359922,-0.748733,-3.976563,0.454528
0.020000,20.547584,4.371865,17.034662,4.343349,-0.828671,-3.996899,0.471799
0.020000,20.624294,4.411845,17.121166,4.325188,-0.908040,-3.968462,0.489105
0.020000,20.699955,4.452958,17.207275,4.305457,-0.986526,-3.924292,0.506416
0.020000,20.774523,4.495164,17.292960,4.284225,-1.061617,-3.754571,0.523704
0.020000,20.847960,4.538422,17.378190,4.261510,-1.135765,-3.707389,0.540941
0.020000,20.920230,4.582683,17.462937,4.237363,-1.207345,-3.578988,0.558100
0.020000,20.991303,4.627901,17.547174,4.211864,-1.274941,-3.379799,0.575156
0.020000,21.061149,4.674025,17.630876,4.185091,-1.338648,-3.185380,0.592084
0.020000,21.122582,4.716006,17.705283,3.720342,-23.237446,-1094.939887,0.606253
0.020000,21.186563,4.760962,17.783479,3.909779,9.471817,1635.463150,0.618762
0.020000,21.249747,4.806554,17.861394,3.895768,-0.700511,-508.616382,0.631383
0.020000,21.312117,4.852772,17.939023,3.881442,-0.716322,-0.790570,0.644111
0.020000,21.373659,4.899606,18.016358,3.866778,-0.733183,-0.843038,0.656939
0.020000,21.434356,4.947044,18.093394,3.851757,-0.751064,-0.894028,0.669861
0.020000,21.494192,4.995071,18.170121,3.836358,-0.769927,-0.943181,0.682869
0.020000,21.553153,5.043675,18.246532,3.820564,-0.789730,-0.990130,0.695957
0.020000,21.611224,5.092838,18.322619,3.804355,-0.810420,-1.034509,0.709115
0.020000,21.668390,5.142545,18.398373,3.787717,-0.831939,-1.075955,0.722337
0.020000,21.724637,5.192777,18.473786,3.770632,-0.854221,-1.114116,0.735613
0.020000,21.779953,5.243516,18.548848,3.753088,-0.877194,-1.148655,0.748935
0.020000,21.834325,5.294741,18.623549,3.735073,-0.900780,-1.179253,0.762295
0.020000,21.887741,5.346431,18.697881,3.716575,-0.924892,-1.205616,0.775683
0.020000,21.940190,5.398565,18.771833,3.697586,-0.949441,-1.227481,0.789090
0.020000,21.991663,5.451119,18.845395,3.678099,-0.974334,-1.244618,0.802506
