dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.386505,4.838450,14.794307,3.893699,-1.000000,0.000000,0.128836
0.020000,18.463487,4.848793,14.871981,3.873699,-1.000000,0.000000,0.138389
0.020000,18.539968,4.859835,14.949255,3.853699,-1.000000,0.000000,0.148457
0.020000,18.615935,4.871604,15.026129,3.833699,-1.000000,0.000000,0.159034
0.020000,18.691376,4.884129,15.102603,3.813699,-1.000000,0.000000,0.170110
0.020000,18.766277,4.897437,15.178677,3.793699,-1.000000,0.000000,0.181674
0.020000,18.840622,4.911554,15.254351,3.773699,-1.000000,0.000000,0.193717
0.020000,18.914396,4.926503,15.329625,3.753699,-1.000000,0.000000,0.206226
0.020000,18.987582,4.942307,15.404499,3.733699,-1.000000,0.000000,0.219188
0.020000,19.060165,4.958984,15.478973,3.713699,-1.000000,0.000000,0.232588
0.020000,19.132124,4.976552,15.553047,3.693699,-1.000000,0.000000,0.246409
0.020000,19.203444,4.995028,15.626721,3.673699,-1.000000,0.000000,0.260634
0.020000,19.274103,5.014424,15.699995,3.653699,-1.000000,0.000000,0.275245
0.020000,19.344084,5.034751,15.772869,3.633699,-1.000000,0.000000,0.290219
0.020000,19.413366,5.056019,15.845343,3.613699,-1.000000,0.000000,0.305536
0.020000,19.481931,5.078233,15.917416,3.593699,-1.000000,-0.000000,0.321171
0.020000,19.549757,5.101398,15.989090,3.573699,-1.000000,0.000000,0.337100
0.020000,19.616827,5.125514,16.060364,3.553699,-1.000000,0.000000,0.353297
0.020000,19.683119,5.150579,16.131238,3.533699,-1.000000,0.000000,0.369735
0.020000,19.748616,5.176591,16.201712,3.513699,-1.000000,0.000000,0.386385
0.020000,19.813300,5.203541,16.271786,3.493699,-1.000000,0.000000,0.403219
0.020000,19.877151,5.231422,16.341460,3.473699,-1.000000,0.000000,0.420208
0.020000,19.940154,5.260221,16.410734,3.453699,-1.000000,0.000000,0.437321
0.020000,20.002293,5.289924,16.479608,3.433699,-1.000000,0.000000,0.454528
0.020000,20.063552,5.320516,16.548082,3.413699,-1.000000,0.000000,0.471799
0.020000,20.123919,5.351977,16.616156,3.393699,-1.000000,0.000000,0.489105
0.020000,20.183380,5.384288,16.683830,3.373699,-1.000000,0.000000,0.506416
0.020000,20.241926,5.417425,16.751104,3.353699,-1.000000,0.000000,0.523704
0.020000,20.299546,5.451366,16.817978,3.333699,-1.000000,0.000000,0.540941
0.020000,20.356233,5.486083,16.884452,3.313699,-1.000000,0.000000,0.558100
0.020000,20.411979,5.521551,16.950526,3.293699,-1.000000,0.000000,0.575156
0.020000,20.466782,5.557740,17.016200,3.273699,-1.000000,0.000000,0.592084
0.020000,20.515754,5.591212,17.081474,3.253699,-1.000000,0.000000,0.606253
0.020000,20.568834,5.628508,17.146348,3.233699,-1.000000,0.000000,0.618762
0.020000,20.621118,5.666234,17.210822,3.213699,-1.000000,0.000000,0.631383
0.020000,20.672598,5.704382,17.274896,3.193699,-1.000000,0.000000,0.644111
0.020000,20.723267,5.742942,17.338570,3.173699,-1.000000,0.000000,0.656939
0.020000,20.773121,5.781905,17.401844,3.153699,-1.000000,0.000000,0.669861
0.020000,20.822154,5.821261,17.464718,3.133699,-1.000000,0.000000,0.682869
0.020000,20.870360,5.860999,17.527192,3.113699,-1.000000,0.000000,0.695957
0.020000,20.917736,5.901108,17.589266,3.093699,-1.000000,-0.000000,0.709115
0.020000,20.964276,5.941575,17.650940,3.073699,-1.000000,0.000000,0.722337
0.020000,21.009978,5.982389,17.712214,3.053699,-1.000000,0.000000,0.735613
